Instant,Date,Season,Year,Month,Hour,Holiday,Weekday,Workingday,Weathersit,Temp_F,Temp_C,Temp_Normalized,Feelslike_Temp_F,Feelslike_Temp_C,Feelslike_Temp_Normalized,Humidity,Windspeed,Not_Registered,Registered,Count
13312,7/13/12,3,1,7,20,0,5,1,1,86.612,30.34,0.74,92.003,33.335,0.6667,48,5.591158395,95,294,389
13313,7/13/12,3,1,7,21,0,5,1,1,85.136,29.52,0.72,92.003,33.335,0.6667,54,0,76,223,299
13314,7/13/12,3,1,7,22,0,5,1,1,86.612,30.34,0.74,92.003,33.335,0.6667,45,0,59,204,263
13315,7/13/12,3,1,7,23,0,5,1,2,85.136,29.52,0.72,90.635,32.575,0.6515,45,5.591158395,37,175,212
13316,7/14/12,3,1,7,0,0,6,0,2,85.136,29.52,0.72,92.003,33.335,0.6667,48,3.730214387,35,156,191
13317,7/14/12,3,1,7,1,0,6,0,2,83.66,28.7,0.7,90.635,32.575,0.6515,51,4.350529057,13,105,118
13318,7/14/12,3,1,7,2,0,6,0,2,83.66,28.7,0.7,90.635,32.575,0.6515,54,4.350529057,10,91,101
13319,7/14/12,3,1,7,3,0,6,0,2,83.66,28.7,0.7,90.635,32.575,0.6515,54,4.350529057,9,31,40
13320,7/14/12,3,1,7,4,0,6,0,3,80.708,27.06,0.66,87.908,31.06,0.6212,61,4.350529057,3,6,9
13321,7/14/12,3,1,7,5,0,6,0,2,79.232,26.24,0.64,86.549,30.305,0.6061,73,4.350529057,0,5,5
13322,7/14/12,3,1,7,6,0,6,0,2,79.232,26.24,0.64,85.181,29.545,0.5909,78,3.730214387,6,29,35
13323,7/14/12,3,1,7,7,0,6,0,1,79.232,26.24,0.64,85.181,29.545,0.5909,78,11.80679465,7,41,48
13324,7/14/12,3,1,7,8,0,6,0,1,77.756,25.42,0.62,85.181,29.545,0.5909,78,11.80679465,33,118,151
13325,7/14/12,3,1,7,9,0,6,0,1,80.708,27.06,0.66,87.908,31.06,0.6212,74,8.076580258,82,200,282
13326,7/14/12,3,1,7,10,0,6,0,2,85.136,29.52,0.72,93.362,34.09,0.6818,70,3.730214387,123,278,401
13327,7/14/12,3,1,7,11,0,6,0,2,85.136,29.52,0.72,93.362,34.09,0.6818,70,4.350529057,143,296,439
13328,7/14/12,3,1,7,12,0,6,0,2,86.612,30.34,0.74,94.73,34.85,0.697,66,3.730214387,181,318,499
13329,7/14/12,3,1,7,13,0,6,0,2,88.088,31.16,0.76,96.089,35.605,0.7121,62,3.730214387,219,372,591
13330,7/14/12,3,1,7,14,0,6,0,1,91.04,32.8,0.8,100.184,37.88,0.7576,55,4.350529057,269,363,632
13331,7/14/12,3,1,7,15,0,6,0,1,91.04,32.8,0.8,100.184,37.88,0.7576,55,6.835950919,243,317,560
13332,7/14/12,3,1,7,16,0,6,0,2,85.136,29.52,0.72,94.73,34.85,0.697,79,14.91253118,226,340,566
13333,7/14/12,3,1,7,17,0,6,0,3,83.66,28.7,0.7,92.003,33.335,0.6667,79,6.835950919,199,259,458
13334,7/14/12,3,1,7,18,0,6,0,1,85.136,29.52,0.72,94.73,34.85,0.697,79,5.591158395,108,243,351
13335,7/14/12,3,1,7,19,0,6,0,1,85.136,29.52,0.72,96.089,35.605,0.7121,84,3.730214387,156,275,431
13336,7/14/12,3,1,7,20,0,6,0,1,85.136,29.52,0.72,96.089,35.605,0.7121,84,3.730214387,101,255,356
13337,7/14/12,3,1,7,21,0,6,0,1,83.66,28.7,0.7,92.003,33.335,0.6667,84,9.321372782,69,200,269
13338,7/14/12,3,1,7,22,0,6,0,1,83.66,28.7,0.7,92.003,33.335,0.6667,79,8.076580258,65,160,225
13339,7/14/12,3,1,7,23,0,6,0,2,82.184,27.88,0.68,89.276,31.82,0.6364,83,3.730214387,55,156,211
13340,7/15/12,3,1,7,0,0,0,0,1,82.184,27.88,0.68,89.276,31.82,0.6364,89,6.835950919,40,147,187
13341,7/15/12,3,1,7,1,0,0,0,2,82.184,27.88,0.68,89.276,31.82,0.6364,89,5.591158395,49,119,168
13342,7/15/12,3,1,7,2,0,0,0,2,82.184,27.88,0.68,89.276,31.82,0.6364,89,6.835950919,29,86,115
13343,7/15/12,3,1,7,3,0,0,0,2,82.184,27.88,0.68,89.276,31.82,0.6364,89,6.835950919,15,42,57
13344,7/15/12,3,1,7,4,0,0,0,2,82.184,27.88,0.68,89.276,31.82,0.6364,89,4.350529057,8,11,19
13345,7/15/12,3,1,7,5,0,0,0,1,82.184,27.88,0.68,89.276,31.82,0.6364,89,5.591158395,2,7,9
13346,7/15/12,3,1,7,6,0,0,0,1,82.184,27.88,0.68,89.276,31.82,0.6364,83,5.591158395,6,9,15
13347,7/15/12,3,1,7,7,0,0,0,1,83.66,28.7,0.7,92.003,33.335,0.6667,79,3.730214387,17,30,47
13348,7/15/12,3,1,7,8,0,0,0,2,83.66,28.7,0.7,92.003,33.335,0.6667,84,5.591158395,37,96,133
13349,7/15/12,3,1,7,9,0,0,0,2,85.136,29.52,0.72,94.73,34.85,0.697,79,0,58,163,221
13350,7/15/12,3,1,7,10,0,0,0,1,88.088,31.16,0.76,97.457,36.365,0.7273,66,5.591158395,141,241,382
13351,7/15/12,3,1,7,11,0,0,0,1,92.516,33.62,0.82,101.543,38.635,0.7727,52,6.835950919,170,281,451
13352,7/15/12,3,1,7,12,0,0,0,1,93.992,34.44,0.84,101.543,38.635,0.7727,47,4.350529057,153,336,489
13353,7/15/12,3,1,7,13,0,0,0,1,95.468,35.26,0.86,102.911,39.395,0.7879,41,4.350529057,171,309,480
13354,7/15/12,3,1,7,14,0,0,0,1,98.42,36.9,0.9,105.638,40.91,0.8182,37,10.56200212,162,314,476
13355,7/15/12,3,1,7,15,0,0,0,1,95.468,35.26,0.86,104.27,40.15,0.803,47,5.591158395,182,307,489
13356,7/15/12,3,1,7,16,0,0,0,1,95.468,35.26,0.86,102.911,39.395,0.7879,41,9.321372782,152,343,495
13357,7/15/12,3,1,7,17,0,0,0,1,91.04,32.8,0.8,101.543,38.635,0.7727,59,20.50368957,122,314,436
13358,7/15/12,3,1,7,18,0,0,0,3,85.136,29.52,0.72,94.73,34.85,0.697,79,14.91253118,84,228,312
13359,7/15/12,3,1,7,19,0,0,0,1,85.136,29.52,0.72,96.089,35.605,0.7121,84,9.321372782,109,203,312
13360,7/15/12,3,1,7,20,0,0,0,1,85.136,29.52,0.72,94.73,34.85,0.697,79,10.56200212,95,199,294
13361,7/15/12,3,1,7,21,0,0,0,1,85.136,29.52,0.72,94.73,34.85,0.697,79,3.730214387,59,164,223
13362,7/15/12,3,1,7,22,0,0,0,1,85.136,29.52,0.72,94.73,34.85,0.697,74,4.350529057,34,96,130
13363,7/15/12,3,1,7,23,0,0,0,1,85.136,29.52,0.72,94.73,34.85,0.697,79,5.591158395,25,66,91
13364,7/16/12,3,1,7,0,0,1,1,3,85.136,29.52,0.72,94.73,34.85,0.697,79,4.350529057,11,32,43
13365,7/16/12,3,1,7,1,0,1,1,2,83.66,28.7,0.7,92.003,33.335,0.6667,74,8.076580258,1,10,11
13366,7/16/12,3,1,7,2,0,1,1,1,83.66,28.7,0.7,92.003,33.335,0.6667,74,4.350529057,4,11,15
13367,7/16/12,3,1,7,3,0,1,1,1,82.184,27.88,0.68,89.276,31.82,0.6364,79,3.730214387,2,4,6
13368,7/16/12,3,1,7,4,0,1,1,1,82.184,27.88,0.68,89.276,31.82,0.6364,79,4.350529057,1,11,12
13369,7/16/12,3,1,7,5,0,1,1,1,80.708,27.06,0.66,86.549,30.305,0.6061,78,4.350529057,10,40,50
13370,7/16/12,3,1,7,6,0,1,1,1,82.184,27.88,0.68,89.276,31.82,0.6364,79,5.591158395,8,132,140
13371,7/16/12,3,1,7,7,0,1,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,70,3.730214387,24,459,483
13372,7/16/12,3,1,7,8,0,1,1,1,86.612,30.34,0.74,94.73,34.85,0.697,66,4.350529057,48,619,667
13373,7/16/12,3,1,7,9,0,1,1,1,88.088,31.16,0.76,96.089,35.605,0.7121,62,6.835950919,51,297,348
13374,7/16/12,3,1,7,10,0,1,1,1,91.04,32.8,0.8,101.543,38.635,0.7727,59,0,69,117,186
13375,7/16/12,3,1,7,11,0,1,1,1,93.992,34.44,0.84,104.27,40.15,0.803,53,9.321372782,57,125,182
13376,7/16/12,3,1,7,12,0,1,1,1,93.992,34.44,0.84,102.911,39.395,0.7879,49,5.591158395,79,158,237
13377,7/16/12,3,1,7,13,0,1,1,1,93.992,34.44,0.84,102.911,39.395,0.7879,49,11.80679465,63,176,239
13378,7/16/12,3,1,7,14,0,1,1,1,96.944,36.08,0.88,105.638,40.91,0.8182,42,4.350529057,53,159,212
13379,7/16/12,3,1,7,15,0,1,1,1,95.468,35.26,0.86,104.27,40.15,0.803,47,10.56200212,61,176,237
13380,7/16/12,3,1,7,16,0,1,1,3,88.088,31.16,0.76,97.457,36.365,0.7273,66,24.23390396,77,309,386
13381,7/16/12,3,1,7,17,0,1,1,3,88.088,31.16,0.76,97.457,36.365,0.7273,66,24.23390396,86,669,755
13382,7/16/12,3,1,7,18,0,1,1,1,93.992,34.44,0.84,104.27,40.15,0.803,53,0,97,697,794
13383,7/16/12,3,1,7,19,0,1,1,1,91.04,32.8,0.8,102.911,39.395,0.7879,63,5.591158395,92,503,595
13384,7/16/12,3,1,7,20,0,1,1,1,91.04,32.8,0.8,101.543,38.635,0.7727,59,5.591158395,66,388,454
13385,7/16/12,3,1,7,21,0,1,1,1,88.088,31.16,0.76,97.457,36.365,0.7273,66,5.591158395,45,283,328
13386,7/16/12,3,1,7,22,0,1,1,1,88.088,31.16,0.76,96.089,35.605,0.7121,62,3.730214387,56,228,284
13387,7/16/12,3,1,7,23,0,1,1,1,86.612,30.34,0.74,96.089,35.605,0.7121,74,3.730214387,27,139,166
13388,7/17/12,3,1,7,0,0,2,1,1,85.136,29.52,0.72,96.089,35.605,0.7121,84,4.350529057,10,43,53
13389,7/17/12,3,1,7,1,0,2,1,1,86.612,30.34,0.74,94.73,34.85,0.697,70,0,4,21,25
13390,7/17/12,3,1,7,2,0,2,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,70,3.730214387,1,6,7
13391,7/17/12,3,1,7,3,0,2,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,66,0,0,3,3
13392,7/17/12,3,1,7,4,0,2,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,62,0,0,7,7
13393,7/17/12,3,1,7,5,0,2,1,1,82.184,27.88,0.68,89.276,31.82,0.6364,74,3.730214387,7,31,38
13394,7/17/12,3,1,7,6,0,2,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,66,4.350529057,16,197,213
13395,7/17/12,3,1,7,7,0,2,1,2,86.612,30.34,0.74,94.73,34.85,0.697,70,0,26,500,526
13396,7/17/12,3,1,7,8,0,2,1,2,91.04,32.8,0.8,100.184,37.88,0.7576,55,0,43,618,661
13397,7/17/12,3,1,7,9,0,2,1,2,92.516,33.62,0.82,101.543,38.635,0.7727,49,9.321372782,32,288,320
13398,7/17/12,3,1,7,10,0,2,1,2,93.992,34.44,0.84,102.911,39.395,0.7879,49,8.076580258,37,122,159
13399,7/17/12,3,1,7,11,0,2,1,2,95.468,35.26,0.86,104.27,40.15,0.803,47,0,60,146,206
13400,7/17/12,3,1,7,12,0,2,1,2,98.42,36.9,0.9,105.638,40.91,0.8182,35,0,80,174,254
13401,7/17/12,3,1,7,13,0,2,1,1,99.896,37.72,0.92,105.638,40.91,0.8182,31,8.076580258,53,168,221
13402,7/17/12,3,1,7,14,0,2,1,1,101.372,38.54,0.94,106.997,41.665,0.8333,29,10.56200212,54,160,214
13403,7/17/12,3,1,7,15,0,2,1,1,99.896,37.72,0.92,105.638,40.91,0.8182,31,6.835950919,57,187,244
13404,7/17/12,3,1,7,16,0,2,1,1,99.896,37.72,0.92,105.638,40.91,0.8182,29,6.835950919,64,317,381
13405,7/17/12,3,1,7,17,0,2,1,1,99.896,37.72,0.92,105.638,40.91,0.8182,29,0,95,675,770
13406,7/17/12,3,1,7,18,0,2,1,1,98.42,36.9,0.9,104.27,40.15,0.803,33,8.076580258,60,712,772
13407,7/17/12,3,1,7,19,0,2,1,1,96.944,36.08,0.88,102.911,39.395,0.7879,35,10.56200212,69,478,547
13408,7/17/12,3,1,7,20,0,2,1,1,95.468,35.26,0.86,100.184,37.88,0.7576,34,6.835950919,52,375,427
13409,7/17/12,3,1,7,21,0,2,1,1,92.516,33.62,0.82,101.543,38.635,0.7727,52,5.591158395,50,283,333
13410,7/17/12,3,1,7,22,0,2,1,1,91.04,32.8,0.8,100.184,37.88,0.7576,55,9.321372782,29,215,244
13411,7/17/12,3,1,7,23,0,2,1,1,89.564,31.98,0.78,98.816,37.12,0.7424,59,8.076580258,22,139,161
13412,7/18/12,3,1,7,0,0,3,1,1,88.088,31.16,0.76,97.457,36.365,0.7273,66,6.835950919,8,45,53
13413,7/18/12,3,1,7,1,0,3,1,1,88.088,31.16,0.76,97.457,36.365,0.7273,66,4.350529057,2,14,16
13414,7/18/12,3,1,7,2,0,3,1,1,86.612,30.34,0.74,94.73,34.85,0.697,66,5.591158395,3,5,8
13415,7/18/12,3,1,7,3,0,3,1,1,86.612,30.34,0.74,94.73,34.85,0.697,66,5.591158395,2,2,4
13416,7/18/12,3,1,7,4,0,3,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,70,5.591158395,0,6,6
13417,7/18/12,3,1,7,5,0,3,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,70,6.835950919,5,41,46
13418,7/18/12,3,1,7,6,0,3,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,70,6.835950919,10,152,162
13419,7/18/12,3,1,7,7,0,3,1,1,86.612,30.34,0.74,94.73,34.85,0.697,66,6.835950919,23,472,495
13420,7/18/12,3,1,7,8,0,3,1,1,89.564,31.98,0.78,98.816,37.12,0.7424,62,4.350529057,55,624,679
13421,7/18/12,3,1,7,9,0,3,1,1,92.516,33.62,0.82,102.911,39.395,0.7879,56,0,44,253,297
13422,7/18/12,3,1,7,10,0,3,1,1,98.42,36.9,0.9,108.365,42.425,0.8485,42,8.076580258,39,99,138
13423,7/18/12,3,1,7,11,0,3,1,1,98.42,36.9,0.9,108.365,42.425,0.8485,42,0,47,136,183
13424,7/18/12,3,1,7,12,0,3,1,1,99.896,37.72,0.92,109.724,43.18,0.8636,37,5.591158395,36,166,202
13425,7/18/12,3,1,7,13,0,3,1,1,101.372,38.54,0.94,108.365,42.425,0.8485,33,0,49,154,203
13426,7/18/12,3,1,7,14,0,3,1,1,101.372,38.54,0.94,111.092,43.94,0.8788,38,13.67190184,54,116,170
13427,7/18/12,3,1,7,15,0,3,1,3,99.896,37.72,0.92,108.365,42.425,0.8485,35,14.91253118,42,152,194
13428,7/18/12,3,1,7,16,0,3,1,1,86.612,30.34,0.74,94.73,34.85,0.697,66,10.56200212,34,190,224
13429,7/18/12,3,1,7,17,0,3,1,1,86.612,30.34,0.74,94.73,34.85,0.697,70,10.56200212,35,335,370
13430,7/18/12,3,1,7,18,0,3,1,2,88.088,31.16,0.76,96.089,35.605,0.7121,62,5.591158395,63,580,643
13431,7/18/12,3,1,7,19,0,3,1,2,88.088,31.16,0.76,96.089,35.605,0.7121,62,4.350529057,78,438,516
13432,7/18/12,3,1,7,20,0,3,1,1,86.612,30.34,0.74,93.362,34.09,0.6818,62,3.730214387,56,310,366
13433,7/18/12,3,1,7,21,0,3,1,1,88.088,31.16,0.76,96.089,35.605,0.7121,62,0,53,266,319
13434,7/18/12,3,1,7,22,0,3,1,1,88.088,31.16,0.76,96.089,35.605,0.7121,58,3.730214387,42,246,288
13435,7/18/12,3,1,7,23,0,3,1,1,88.088,31.16,0.76,96.089,35.605,0.7121,58,3.730214387,19,112,131
13436,7/19/12,3,1,7,0,0,4,1,1,86.612,30.34,0.74,94.73,34.85,0.697,66,3.730214387,16,50,66
13437,7/19/12,3,1,7,1,0,4,1,1,86.612,30.34,0.74,94.73,34.85,0.697,66,3.730214387,6,19,25
13438,7/19/12,3,1,7,2,0,4,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,70,8.076580258,0,7,7
13439,7/19/12,3,1,7,3,0,4,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,70,4.350529057,1,4,5
13440,7/19/12,3,1,7,4,0,4,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,70,4.350529057,0,8,8
13441,7/19/12,3,1,7,5,0,4,1,2,85.136,29.52,0.72,93.362,34.09,0.6818,70,4.350529057,5,35,40
13442,7/19/12,3,1,7,6,0,4,1,1,85.136,29.52,0.72,93.362,34.09,0.6818,66,5.591158395,8,144,152
13443,7/19/12,3,1,7,7,0,4,1,1,86.612,30.34,0.74,93.362,34.09,0.6818,58,11.80679465,23,450,473
13444,7/19/12,3,1,7,8,0,4,1,1,88.088,31.16,0.76,96.089,35.605,0.7121,58,10.56200212,32,625,657
13445,7/19/12,3,1,7,9,0,4,1,2,88.088,31.16,0.76,96.089,35.605,0.7121,58,11.80679465,36,282,318
13446,7/19/12,3,1,7,10,0,4,1,1,88.088,31.16,0.76,96.089,35.605,0.7121,58,8.076580258,41,157,198
13447,7/19/12,3,1,7,11,0,4,1,1,91.04,32.8,0.8,100.184,37.88,0.7576,55,4.350529057,54,162,216
13448,7/19/12,3,1,7,12,0,4,1,1,93.992,34.44,0.84,102.911,39.395,0.7879,49,11.80679465,59,215,274
13449,7/19/12,3,1,7,13,0,4,1,1,93.992,34.44,0.84,101.543,38.635,0.7727,47,5.591158395,74,180,254
13450,7/19/12,3,1,7,14,0,4,1,1,95.468,35.26,0.86,102.911,39.395,0.7879,44,3.730214387,46,151,197
13451,7/19/12,3,1,7,15,0,4,1,1,93.992,34.44,0.84,101.543,38.635,0.7727,47,3.730214387,66,226,292
13452,7/19/12,3,1,7,16,0,4,1,1,93.992,34.44,0.84,101.543,38.635,0.7727,47,3.730214387,70,288,358
13453,7/19/12,3,1,7,17,0,4,1,1,95.468,35.26,0.86,102.911,39.395,0.7879,41,0,93,678,771
13454,7/19/12,3,1,7,18,0,4,1,1,95.468,35.26,0.86,102.911,39.395,0.7879,41,8.076580258,93,684,777
13455,7/19/12,3,1,7,19,0,4,1,1,93.992,34.44,0.84,100.184,37.88,0.7576,44,10.56200212,53,480,533
13456,7/19/12,3,1,7,20,0,4,1,1,92.516,33.62,0.82,101.543,38.635,0.7727,49,6.835950919,65,440,505
13457,7/19/12,3,1,7,21,0,4,1,3,80.708,27.06,0.66,85.181,29.545,0.5909,89,10.56200212,38,294,332
13458,7/19/12,3,1,7,22,0,4,1,3,80.708,27.06,0.66,85.181,29.545,0.5909,89,10.56200212,6,62,68
13459,7/19/12,3,1,7,23,0,4,1,3,80.708,27.06,0.66,85.181,29.545,0.5909,89,9.321372782,3,62,65
13460,7/20/12,3,1,7,0,0,5,1,3,80.708,27.06,0.66,85.181,29.545,0.5909,89,3.730214387,2,32,34
13461,7/20/12,3,1,7,1,0,5,1,1,80.708,27.06,0.66,85.181,29.545,0.5909,89,5.591158395,2,9,11
13462,7/20/12,3,1,7,2,0,5,1,2,80.708,27.06,0.66,85.181,29.545,0.5909,89,3.730214387,5,14,19
13463,7/20/12,3,1,7,3,0,5,1,2,80.708,27.06,0.66,85.181,29.545,0.5909,89,4.350529057,7,29,36
13464,7/20/12,3,1,7,4,0,5,1,2,80.708,27.06,0.66,85.181,29.545,0.5909,89,6.835950919,3,6,9
13465,7/20/12,3,1,7,5,0,5,1,2,80.708,27.06,0.66,85.181,29.545,0.5909,89,5.591158395,2,40,42
13466,7/20/12,3,1,7,6,0,5,1,2,80.708,27.06,0.66,85.181,29.545,0.5909,89,6.835950919,3,123,126
13467,7/20/12,3,1,7,7,0,5,1,2,80.708,27.06,0.66,85.181,29.545,0.5909,89,8.076580258,14,346,360
13468,7/20/12,3,1,7,8,0,5,1,2,82.184,27.88,0.68,89.276,31.82,0.6364,83,6.835950919,39,652,691
13469,7/20/12,3,1,7,9,0,5,1,2,83.66,28.7,0.7,92.003,33.335,0.6667,79,5.591158395,45,328,373
13470,7/20/12,3,1,7,10,0,5,1,2,83.66,28.7,0.7,92.003,33.335,0.6667,79,6.835950919,51,182,233
13471,7/20/12,3,1,7,11,0,5,1,3,85.136,29.52,0.72,94.73,34.85,0.697,74,8.076580258,51,161,212
13472,7/20/12,3,1,7,12,0,5,1,3,82.184,27.88,0.68,89.276,31.82,0.6364,83,6.835950919,41,233,274
13473,7/20/12,3,1,7,13,0,5,1,3,82.184,27.88,0.68,89.276,31.82,0.6364,83,4.350529057,20,136,156
13474,7/20/12,3,1,7,14,0,5,1,3,83.66,28.7,0.7,92.003,33.335,0.6667,84,6.835950919,53,176,229
13475,7/20/12,3,1,7,15,0,5,1,2,83.66,28.7,0.7,92.003,33.335,0.6667,84,12.42710931,47,169,216
13476,7/20/12,3,1,7,16,0,5,1,2,82.184,27.88,0.68,89.276,31.82,0.6364,83,13.67190184,70,366,436
13477,7/20/12,3,1,7,17,0,5,1,2,80.708,27.06,0.66,85.181,29.545,0.5909,89,17.39795304,95,620,715
13478,7/20/12,3,1,7,18,0,5,1,2,80.708,27.06,0.66,86.549,30.305,0.6061,78,13.67190184,73,549,622
13479,7/20/12,3,1,7,19,0,5,1,2,79.232,26.24,0.64,83.822,28.79,0.5758,83,11.80679465,44,358,402
13480,7/20/12,3,1,7,20,0,5,1,3,79.232,26.24,0.64,83.822,28.79,0.5758,83,16.1573237,35,216,251
13481,7/20/12,3,1,7,21,0,5,1,3,77.756,25.42,0.62,83.822,28.79,0.5758,83,13.67190184,14,108,122
13482,7/20/12,3,1,7,22,0,5,1,2,77.756,25.42,0.62,83.822,28.79,0.5758,83,8.076580258,13,122,135
13483,7/20/12,3,1,7,23,0,5,1,2,77.756,25.42,0.62,83.822,28.79,0.5758,83,11.80679465,18,148,166
13484,7/21/12,3,1,7,0,0,6,0,3,77.756,25.42,0.62,83.822,28.79,0.5758,83,11.80679465,11,92,103
13485,7/21/12,3,1,7,1,0,6,0,2,77.756,25.42,0.62,83.822,28.79,0.5758,83,10.56200212,10,62,72
13486,7/21/12,3,1,7,2,0,6,0,3,76.28,24.6,0.6,81.095,27.275,0.5455,88,11.80679465,5,55,60
13487,7/21/12,3,1,7,3,0,6,0,3,76.28,24.6,0.6,81.095,27.275,0.5455,88,10.56200212,7,18,25
13488,7/21/12,3,1,7,4,0,6,0,3,74.804,23.78,0.58,81.095,27.275,0.5455,88,11.80679465,11,5,16
13489,7/21/12,3,1,7,5,0,6,0,3,74.804,23.78,0.58,81.095,27.275,0.5455,88,10.56200212,7,10,17
13490,7/21/12,3,1,7,6,0,6,0,3,74.804,23.78,0.58,81.095,27.275,0.5455,88,10.56200212,3,12,15
13491,7/21/12,3,1,7,7,0,6,0,2,74.804,23.78,0.58,81.095,27.275,0.5455,88,10.56200212,8,29,37
13492,7/21/12,3,1,7,8,0,6,0,2,74.804,23.78,0.58,81.095,27.275,0.5455,83,10.56200212,18,94,112
13493,7/21/12,3,1,7,9,0,6,0,2,74.804,23.78,0.58,81.095,27.275,0.5455,83,8.076580258,32,175,207
13494,7/21/12,3,1,7,10,0,6,0,3,74.804,23.78,0.58,81.095,27.275,0.5455,88,10.56200212,49,219,268
13495,7/21/12,3,1,7,11,0,6,0,2,76.28,24.6,0.6,82.454,28.03,0.5606,83,10.56200212,80,225,305
13496,7/21/12,3,1,7,12,0,6,0,3,76.28,24.6,0.6,82.454,28.03,0.5606,83,9.321372782,156,301,457
13497,7/21/12,3,1,7,13,0,6,0,3,76.28,24.6,0.6,82.454,28.03,0.5606,83,6.835950919,106,248,354
13498,7/21/12,3,1,7,14,0,6,0,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,10.56200212,121,222,343
13499,7/21/12,3,1,7,15,0,6,0,3,76.28,24.6,0.6,81.095,27.275,0.5455,88,10.56200212,148,232,380
13500,7/21/12,3,1,7,16,0,6,0,3,76.28,24.6,0.6,81.095,27.275,0.5455,88,8.076580258,130,196,326
13501,7/21/12,3,1,7,17,0,6,0,3,76.28,24.6,0.6,81.095,27.275,0.5455,88,6.835950919,92,149,241
13502,7/21/12,3,1,7,18,0,6,0,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,8.076580258,51,126,177
13503,7/21/12,3,1,7,19,0,6,0,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,6.835950919,67,171,238
13504,7/21/12,3,1,7,20,0,6,0,3,76.28,24.6,0.6,81.095,27.275,0.5455,88,6.835950919,51,163,214
13505,7/21/12,3,1,7,21,0,6,0,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,6.835950919,29,134,163
13506,7/21/12,3,1,7,22,0,6,0,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,4.350529057,40,140,180
13507,7/21/12,3,1,7,23,0,6,0,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,0,32,117,149
13508,7/22/12,3,1,7,0,0,0,0,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,4.350529057,17,96,113
13509,7/22/12,3,1,7,1,0,0,0,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,6.835950919,31,99,130
13510,7/22/12,3,1,7,2,0,0,0,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,4.350529057,32,90,122
13511,7/22/12,3,1,7,3,0,0,0,2,76.28,24.6,0.6,81.095,27.275,0.5455,88,4.350529057,13,30,43
13512,7/22/12,3,1,7,4,0,0,0,1,76.28,24.6,0.6,81.095,27.275,0.5455,88,0,6,10,16
13513,7/22/12,3,1,7,5,0,0,0,1,76.28,24.6,0.6,81.095,27.275,0.5455,88,0,0,6,6
13514,7/22/12,3,1,7,6,0,0,0,2,77.756,25.42,0.62,83.822,28.79,0.5758,83,3.730214387,5,14,19
13515,7/22/12,3,1,7,7,0,0,0,2,77.756,25.42,0.62,83.822,28.79,0.5758,83,0,13,25,38
13516,7/22/12,3,1,7,8,0,0,0,2,79.232,26.24,0.64,85.181,29.545,0.5909,78,0,31,122,153
13517,7/22/12,3,1,7,9,0,0,0,2,80.708,27.06,0.66,87.908,31.06,0.6212,69,0,79,179,258
13518,7/22/12,3,1,7,10,0,0,0,2,80.708,27.06,0.66,87.908,31.06,0.6212,74,0,114,265,379
13519,7/22/12,3,1,7,11,0,0,0,2,80.708,27.06,0.66,87.908,31.06,0.6212,74,0,191,314,505
13520,7/22/12,3,1,7,12,0,0,0,2,83.66,28.7,0.7,90.635,32.575,0.6515,70,4.350529057,178,326,504
13521,7/22/12,3,1,7,13,0,0,0,2,83.66,28.7,0.7,90.635,32.575,0.6515,65,3.730214387,238,388,626
13522,7/22/12,3,1,7,14,0,0,0,1,85.136,29.52,0.72,93.362,34.09,0.6818,66,4.350529057,256,360,616
13523,7/22/12,3,1,7,15,0,0,0,1,85.136,29.52,0.72,93.362,34.09,0.6818,66,4.350529057,254,370,624
13524,7/22/12,3,1,7,16,0,0,0,1,86.612,30.34,0.74,94.73,34.85,0.697,66,4.350529057,245,383,628
13525,7/22/12,3,1,7,17,0,0,0,1,86.612,30.34,0.74,94.73,34.85,0.697,66,9.321372782,188,368,556
13526,7/22/12,3,1,7,18,0,0,0,1,86.612,30.34,0.74,94.73,34.85,0.697,66,6.835950919,173,342,515
13527,7/22/12,3,1,7,19,0,0,0,1,85.136,29.52,0.72,93.362,34.09,0.6818,70,6.835950919,180,342,522
13528,7/22/12,3,1,7,20,0,0,0,1,83.66,28.7,0.7,92.003,33.335,0.6667,74,6.835950919,124,254,378
13529,7/22/12,3,1,7,21,0,0,0,1,83.66,28.7,0.7,92.003,33.335,0.6667,79,4.350529057,88,257,345
